"Stage Name","Stage Date","Stage Category","General Classification Url","Points Classification Url","Stage Classification Url","Competition Date","Competition Name","Competition Result Page Url","Country","Class Code","getsum"
"Final Classification","03 Aug 2013","","https://dataride.uci.ch/iframe/EventResults/86402?competitionId=43273&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/86404?competitionId=43273&disciplineId=10","","27 Jul-03 Aug 2013","Tour de Pologne","https://dataride.uci.ch/iframe/CompetitionResults/43273?disciplineId=10","POL","2.UWT","1"
"Stage 1","13 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82604?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82605?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82603?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 2","14 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82565?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82566?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82564?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 3","15 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82572?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82573?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82571?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 4","16 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82576?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82577?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82575?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 5","17 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82580?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82581?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82579?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 6","18 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82585?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82586?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82584?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 7","19 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82589?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82590?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82593?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 8","20 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82598?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82594?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82597?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Stage 9","21 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82610?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82611?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82609?competitionId=36174&disciplineId=10","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Final Classification","21 Jun 2015","","https://dataride.uci.ch/iframe/EventResults/82599?competitionId=36174&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/82600?competitionId=36174&disciplineId=10","","13 Jun-21 Jun 2015","Tour de Suisse","https://dataride.uci.ch/iframe/CompetitionResults/36174?disciplineId=10","SUI","2.UWT","1"
"Final Classification","21 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72571?competitionId=11300&disciplineId=10","","","21-Aug-16","Cyclassics Hamburg","https://dataride.uci.ch/iframe/CompetitionResults/11300?disciplineId=10","GER","1.UWT","1"
"Final Classification","01 Jun 2014","","https://dataride.uci.ch/iframe/EventResults/114959?competitionId=45044&disciplineId=10","","","1-Jun-14","Tr. Città di San Vendemiano - GP Industria e Commercio","https://dataride.uci.ch/iframe/CompetitionResults/45044?disciplineId=10","ITA","1.2U","1"
"Stage 1","22 Jan 2013","","https://dataride.uci.ch/iframe/EventResults/90927?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90928?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90926?competitionId=45168&disciplineId=10","22 Jan-27 Jan 2013","Santos Tour Down Under","https://dataride.uci.ch/iframe/CompetitionResults/45168?disciplineId=10","AUS","2.UWT","1"
"Stage 2","23 Jan 2013","","https://dataride.uci.ch/iframe/EventResults/90933?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90934?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90932?competitionId=45168&disciplineId=10","22 Jan-27 Jan 2013","Santos Tour Down Under","https://dataride.uci.ch/iframe/CompetitionResults/45168?disciplineId=10","AUS","2.UWT","1"
"Stage 3","24 Jan 2013","","https://dataride.uci.ch/iframe/EventResults/90943?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90939?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90938?competitionId=45168&disciplineId=10","22 Jan-27 Jan 2013","Santos Tour Down Under","https://dataride.uci.ch/iframe/CompetitionResults/45168?disciplineId=10","AUS","2.UWT","1"
"Stage 4","25 Jan 2013","","https://dataride.uci.ch/iframe/EventResults/90945?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90946?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90944?competitionId=45168&disciplineId=10","22 Jan-27 Jan 2013","Santos Tour Down Under","https://dataride.uci.ch/iframe/CompetitionResults/45168?disciplineId=10","AUS","2.UWT","1"
"Stage 5","26 Jan 2013","","https://dataride.uci.ch/iframe/EventResults/90951?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90952?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90950?competitionId=45168&disciplineId=10","22 Jan-27 Jan 2013","Santos Tour Down Under","https://dataride.uci.ch/iframe/CompetitionResults/45168?disciplineId=10","AUS","2.UWT","1"
"Stage 6","27 Jan 2013","","https://dataride.uci.ch/iframe/EventResults/90960?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90961?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90956?competitionId=45168&disciplineId=10","22 Jan-27 Jan 2013","Santos Tour Down Under","https://dataride.uci.ch/iframe/CompetitionResults/45168?disciplineId=10","AUS","2.UWT","1"
"Final Classification","27 Jan 2013","","https://dataride.uci.ch/iframe/EventResults/90921?competitionId=45168&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90924?competitionId=45168&disciplineId=10","","22 Jan-27 Jan 2013","Santos Tour Down Under","https://dataride.uci.ch/iframe/CompetitionResults/45168?disciplineId=10","AUS","2.UWT","1"
"Stage 1","20 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118449?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118450?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118448?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 2","21 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118452?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118453?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118451?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 3","22 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118456?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118455?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118454?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 4","23 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118458?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118460?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118457?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 5","24 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118462?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118464?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118461?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 6","25 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118466?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118467?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118465?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 7","26 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118471?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118470?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118469?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 8","27 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118474?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118475?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118473?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 9","28 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118478?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118479?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118477?competitionId=44293&disciplineId=10","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Final Classification","28 Oct 2013","","https://dataride.uci.ch/iframe/EventResults/118445?competitionId=44293&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/118446?competitionId=44293&disciplineId=10","","20 Oct-28 Oct 2013","Tour of Hainan","https://dataride.uci.ch/iframe/CompetitionResults/44293?disciplineId=10","CHN","2.HC","1"
"Stage 1","06 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90464?competitionId=45055&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/90463?competitionId=45055&disciplineId=10","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Stage 2","07 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90428?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90429?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90427?competitionId=45055&disciplineId=10","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Stage 3","08 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90434?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90435?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90433?competitionId=45055&disciplineId=10","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Stage 4","09 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90440?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90441?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90439?competitionId=45055&disciplineId=10","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Stage 5","10 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90450?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90446?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90445?competitionId=45055&disciplineId=10","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Stage 6","11 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90452?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90453?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90451?competitionId=45055&disciplineId=10","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Stage 7","12 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90458?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90459?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90457?competitionId=45055&disciplineId=10","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Final Classification","12 Mar 2013","","https://dataride.uci.ch/iframe/EventResults/90422?competitionId=45055&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90423?competitionId=45055&disciplineId=10","","06 Mar-12 Mar 2013","Tirreno - Adriatico","https://dataride.uci.ch/iframe/CompetitionResults/45055?disciplineId=10","ITA","2.UWT","1"
"Stage 1","08 Feb 2015","","https://dataride.uci.ch/iframe/EventResults/81050?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81051?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81049?competitionId=35873&disciplineId=10","08 Feb-13 Feb 2015","Tour of Qatar","https://dataride.uci.ch/iframe/CompetitionResults/35873?disciplineId=10","QAT","2.HC","1"
"Stage 2","09 Feb 2015","","https://dataride.uci.ch/iframe/EventResults/81054?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81055?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81053?competitionId=35873&disciplineId=10","08 Feb-13 Feb 2015","Tour of Qatar","https://dataride.uci.ch/iframe/CompetitionResults/35873?disciplineId=10","QAT","2.HC","1"
"Stage 3","10 Feb 2015","","https://dataride.uci.ch/iframe/EventResults/81069?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81070?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81072?competitionId=35873&disciplineId=10","08 Feb-13 Feb 2015","Tour of Qatar","https://dataride.uci.ch/iframe/CompetitionResults/35873?disciplineId=10","QAT","2.HC","1"
"Stage 4","11 Feb 2015","","https://dataride.uci.ch/iframe/EventResults/81059?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81060?competitionId=35873&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/81058?competitionId=35873&disciplineId=10","08 Feb-13 Feb 2015","Tour of Qatar","https://dataride.uci.ch/iframe/CompetitionResults/35873?disciplineId=10","QAT","2.HC","1"
