date,competition,url,country,class,getsum
30-Apr-17,Paris - Mantes-en-Yvelines,/iframe/CompetitionResults/33301?disciplineId=10,FRA,1.2,0
30-Apr-17,G.P. Sportivi Sovilla-La Piccola Sanremo,/iframe/CompetitionResults/34008?disciplineId=10,ITA,1.1,0
29-Apr-17,GP Viborg,/iframe/CompetitionResults/31511?disciplineId=10,DEN,1.2,0
29-Apr-17,PWZ Zuidenveld Tour,/iframe/CompetitionResults/31512?disciplineId=10,NED,1.2,0
29 Apr-01 May 2017,Vuelta Asturias Julio Alvarez Mendo,/iframe/CompetitionResults/31531?disciplineId=10,ESP,2.1,0
29-Apr-17,Beograd - Banjaluka I,/iframe/CompetitionResults/31845?disciplineId=10,SRB,1.2,0
29 Apr-30 Apr 2017,5éme Tour des Portes du Pays d'Othe,/iframe/CompetitionResults/31850?disciplineId=10,FRA,2.1,0
29 Apr-03 May 2017,Carpathian Couriers Race U-23,/iframe/CompetitionResults/32815?disciplineId=10,POL,2.2U,0
29-Apr-17,Tour de Yorkshire Women's Race,/iframe/CompetitionResults/33145?disciplineId=10,GBR,1.1,0
28 Apr-30 Apr 2017,Tour de Yorkshire,/iframe/CompetitionResults/31462?disciplineId=10,GBR,2.1,0
28 Apr-30 Apr 2017,Festival Elsy Jacobs,/iframe/CompetitionResults/31736?disciplineId=10,LUX,2.1,0
28-Apr-17,GP Himmerland Rundt,/iframe/CompetitionResults/32866?disciplineId=10,DEN,1.2,0
28 Apr-29 Apr 2017,Toscana Terra di Ciclismo Eroica,/iframe/CompetitionResults/40689?disciplineId=10,ITA,2.2U,0
27 Apr-30 Apr 2017,Gracia Orlova,/iframe/CompetitionResults/32494?disciplineId=10,CZE,2.2,0
25-Apr-17,GP della Liberazione PINK,/iframe/CompetitionResults/33024?disciplineId=10,ITA,1.2,0
25 Apr-30 Apr 2017,Tour de Romandie,/iframe/CompetitionResults/33655?disciplineId=10,SUI,2.UWT,1
25 Apr-01 May 2017,Le Tour de Bretagne Cycliste,/iframe/CompetitionResults/34022?disciplineId=10,FRA,2.2,0
25-Apr-17,Gran Premio della Liberazione,/iframe/CompetitionResults/40561?disciplineId=10,ITA,1.2U,1
23-Apr-17,Record Bank E3 Harelbeke - Junioren,/iframe/CompetitionResults/31847?disciplineId=10,BEL,1.1,0
23-Apr-17,10° Tr. Città di S. Vendemiano - 57° GP Industria & Commercio,/iframe/CompetitionResults/31917?disciplineId=10,ITA,1.2U,1
23-Apr-17,Rutland - Melton Cicle Classic,/iframe/CompetitionResults/32101?disciplineId=10,GBR,1.2,0
23-Apr-17,Asmara Circuit,/iframe/CompetitionResults/32530?disciplineId=10,ERI,1.2,0
23-Apr-17,Liège-Bastogne-Liège Femmes,/iframe/CompetitionResults/32997?disciplineId=10,BEL,1.WWT,0
23-Apr-17,Liège-Bastogne-Liège,/iframe/CompetitionResults/33654?disciplineId=10,BEL,1.UWT,1
23-Apr-17,Visegrad 4 Bicycle Race - GP Slovakia,/iframe/CompetitionResults/34025?disciplineId=10,SVK,1.2,0
22-Apr-17,EPZ Omloop van Borsele,/iframe/CompetitionResults/31546?disciplineId=10,NED,1.1,0
22-Apr-17,Visegrad 4 Kerekparverseny,/iframe/CompetitionResults/31626?disciplineId=10,HUN,1.2,0
22 Apr-29 Apr 2017,Tour du Sénégal,/iframe/CompetitionResults/32335?disciplineId=10,SEN,2.2,0
22-Apr-17,Arno Wallaard Memorial,/iframe/CompetitionResults/32770?disciplineId=10,NED,1.2,0
21 Apr-23 Apr 2017,EPZ Omloop van Borsele,/iframe/CompetitionResults/32973?disciplineId=10,NED,2.Ncup,0
20 Apr-23 Apr 2017,Tour of Mersin,/iframe/CompetitionResults/31485?disciplineId=10,TUR,2.2,0
19 Apr-23 Apr 2017,Tour of the Gila,/iframe/CompetitionResults/31464?disciplineId=10,USA,2.2,0
19-Apr-17,La Flèche Wallonne Féminine,/iframe/CompetitionResults/32313?disciplineId=10,BEL,1.WWT,0
19-Apr-17,La Flèche Wallonne,/iframe/CompetitionResults/32963?disciplineId=10,BEL,1.UWT,1
19 Apr-23 Apr 2017,Tour of the Gila,/iframe/CompetitionResults/33660?disciplineId=10,USA,2.2,0
18-Apr-17,56° G.P. Palio del Recioto,/iframe/CompetitionResults/31504?disciplineId=10,ITA,1.2U,1
18 Apr-23 Apr 2017,Tour of Croatia,/iframe/CompetitionResults/31530?disciplineId=10,CRO,2.1,0
18 Apr-22 Apr 2017,Tour Eritrea,/iframe/CompetitionResults/32807?disciplineId=10,ERI,2.2,0
17-Apr-17,Tro-Bro Léon,/iframe/CompetitionResults/31529?disciplineId=10,FRA,1.1,0
17 Apr-21 Apr 2017,Tour of the Alps 2017,/iframe/CompetitionResults/32438?disciplineId=10,ITA,2.HC,1
17-Apr-17,Giro del Belvedere,/iframe/CompetitionResults/33293?disciplineId=10,ITA,1.2U,1
17-Apr-17,Ronde van Gelderland,/iframe/CompetitionResults/40329?disciplineId=10,NED,1.1,0
16-Apr-17,Massawa Circuit,/iframe/CompetitionResults/31843?disciplineId=10,ERI,1.2,0
16-Apr-17,Grand Prix Bati-Metallo,/iframe/CompetitionResults/32374?disciplineId=10,BEL,1.1,0
16-Apr-17,Amstel Gold Race,/iframe/CompetitionResults/32397?disciplineId=10,NED,1.UWT,1
16-Apr-17,Amstel Gold Race,/iframe/CompetitionResults/32996?disciplineId=10,NED,1.WWT,0
15-Apr-17,Fenkil Northen Red sea Challenge,/iframe/CompetitionResults/31841?disciplineId=10,ERI,1.2,0
15-Apr-17,ZLM tour,/iframe/CompetitionResults/34018?disciplineId=10,NED,1.Ncup,0
15-Apr-17,Liège - Bastogne - Liège,/iframe/CompetitionResults/34019?disciplineId=10,BEL,1.2U,1
15-Apr-17,Tour du Finistère,/iframe/CompetitionResults/34041?disciplineId=10,FRA,1.1,0
14 Apr-16 Apr 2017,National Road Championships - Chile,/iframe/CompetitionResults/38902?disciplineId=10,CHI,CN,0
13-Apr-17,GP de Denain - Porte du Hainaut / Valenciennes Métropole,/iframe/CompetitionResults/32393?disciplineId=10,FRA,1.HC,0
13 Apr-16 Apr 2017,Tour de Lombok,/iframe/CompetitionResults/40320?disciplineId=10,INA,2.2,0
12-Apr-17,De Brabantse Pijl - La Flèche Brabançonne,/iframe/CompetitionResults/32389?disciplineId=10,BEL,1.HC,0
12 Apr-16 Apr 2017,Tour du Loir et Cher E Provost,/iframe/CompetitionResults/32462?disciplineId=10,FRA,2.2,0
11-Apr-17,Paris-Camembert,/iframe/CompetitionResults/32392?disciplineId=10,FRA,1.1,0
9-Apr-17,Paris - Roubaix Juniors,/iframe/CompetitionResults/31602?disciplineId=10,FRA,1.Ncup,0
9-Apr-17,Giro dell'Appennino,/iframe/CompetitionResults/32408?disciplineId=10,ITA,1.1,0
9-Apr-17,Klasika Primavera de Amorebieta,/iframe/CompetitionResults/32451?disciplineId=10,ESP,1.1,0
9-Apr-17,Paris-Roubaix,/iframe/CompetitionResults/32962?disciplineId=10,FRA,1.UWT,1
08 Apr-10 Apr 2017,"The Princess Maha Chackri Sirindhorn's Cup Women's Tour of Thailand""","/iframe/CompetitionResults/31703?disciplineId=10""",THA,2.1,0
8-Apr-17,Ronde van Vlaanderen Beloften,/iframe/CompetitionResults/32308?disciplineId=10,BEL,1.Ncup,0
8-Apr-17,Trofeo Edil C,/iframe/CompetitionResults/32332?disciplineId=10,ITA,1.2U,1
07 Apr-09 Apr 2017,Circuit des Ardennes International,/iframe/CompetitionResults/32311?disciplineId=10,FRA,2.2,0
07 Apr-16 Apr 2017,Tour du Maroc,/iframe/CompetitionResults/32464?disciplineId=10,MAR,2.2,0
07 Apr-16 Apr 2017,Vuelta Ciclista del Uruguay (Edición Nº 74),/iframe/CompetitionResults/33393?disciplineId=10,URU,2.2,0
07 Apr-09 Apr 2017,42. Internationale Cottbuser Junioren-Etappenfahrt 2017,/iframe/CompetitionResults/34007?disciplineId=10,GER,2.1,0
05 Apr-09 Apr 2017,Healthy Ageing Tour,/iframe/CompetitionResults/32247?disciplineId=10,NED,2.2,0
5-Apr-17,Scheldeprijs,/iframe/CompetitionResults/32421?disciplineId=10,BEL,1.HC,0
05 Apr-08 Apr 2017,Healthy Ageing Tour,/iframe/CompetitionResults/32612?disciplineId=10,NED,2.Ncup,0
04 Apr-07 Apr 2017,Circuit Cycliste Sarthe - Pays de la Loire,/iframe/CompetitionResults/31528?disciplineId=10,FRA,2.1,0
3-Apr-17,Grand Prix de Dottignies,/iframe/CompetitionResults/31955?disciplineId=10,BEL,1.2,0
03 Apr-08 Apr 2017,Vuelta Ciclista al Pais Vasco,/iframe/CompetitionResults/32394?disciplineId=10,ESP,2.UWT,1
2-Apr-17,GP Adria Mobil,/iframe/CompetitionResults/31451?disciplineId=10,SLO,1.2,0
2-Apr-17,Grand Prix Bob Jungels,/iframe/CompetitionResults/31835?disciplineId=10,LUX,1.1,0
2-Apr-17,Ronde van Vlaanderen Juniores - Tour des Flandres Juniors,/iframe/CompetitionResults/32220?disciplineId=10,BEL,1.1,0
2-Apr-17,La Roue Tourangelle Région Centre Val de Loire - Trophée Harmonie Mutuelle,/iframe/CompetitionResults/32345?disciplineId=10,FRA,1.1,0
2-Apr-17,Trofeo Citta di Loano,/iframe/CompetitionResults/32813?disciplineId=10,ITA,1.1,0
2-Apr-17,Vuelta Ciclista a La Rioja,/iframe/CompetitionResults/33373?disciplineId=10,ESP,1.1,0
2-Apr-17,Ronde van Vlaanderen / Tour des Flandres,/iframe/CompetitionResults/33802?disciplineId=10,BEL,1.WWT,0
2-Apr-17,Ronde van Vlaanderen - Tour des Flandres,/iframe/CompetitionResults/33995?disciplineId=10,BEL,1.UWT,1
2-Apr-17,69° Trofeo PIVA,/iframe/CompetitionResults/34017?disciplineId=10,ITA,1.2U,1
1-Apr-17,Volta Limburg Classic,/iframe/CompetitionResults/31527?disciplineId=10,NED,1.1,0
1-Apr-17,Gran Premio Miguel Indurain,/iframe/CompetitionResults/33385?disciplineId=10,ESP,1.1,0
01 Apr-06 Apr 2017,"The Princess Maha Chackri Sirindhorn's Cup Tour of Thailand""","/iframe/CompetitionResults/33666?disciplineId=10""",THA,2.1,0
31 Mar-02 Apr 2017,Le Triptyque des Monts et Châteaux,/iframe/CompetitionResults/31510?disciplineId=10,BEL,2.2,0
31-Mar-17,Route Adélie de Vitré,/iframe/CompetitionResults/32431?disciplineId=10,FRA,1.1,0
31 Mar-02 Apr 2017,Tour de Tochigi,/iframe/CompetitionResults/33665?disciplineId=10,JPN,2.2,0
30 Mar-02 Apr 2017,Joe Martin Stage Race,/iframe/CompetitionResults/31466?disciplineId=10,USA,2.2,0
30 Mar-02 Apr 2017,Joe Martin Stage Race,/iframe/CompetitionResults/31468?disciplineId=10,USA,2.2,0
29-Mar-17,Pajot Hills Classic,/iframe/CompetitionResults/33801?disciplineId=10,BEL,1.2,0
28 Mar-30 Mar 2017,Driedaagse De Panne-Koksijde,/iframe/CompetitionResults/32390?disciplineId=10,BEL,2.HC,1
26-Mar-17,Gent-Wevelgem,/iframe/CompetitionResults/31837?disciplineId=10,BEL,1.Ncup,0
26 Mar-30 Mar 2017,Tour de Taiwan,/iframe/CompetitionResults/32099?disciplineId=10,TPE,2.1,0
26-Mar-17,Gent-Wevelgem in Flanders Fields,/iframe/CompetitionResults/32395?disciplineId=10,BEL,1.UWT,1
26-Mar-17,Gent-Wevelgem In Flanders Fields,/iframe/CompetitionResults/32655?disciplineId=10,BEL,1.WWT,0
26-Mar-17,Gent-Wevelgem/Kattekoers-Ieper,/iframe/CompetitionResults/33291?disciplineId=10,BEL,1.Ncup,0
26-Mar-17,Gent-Wevelgem/Grote Prijs A. Noyelle-Ieper,/iframe/CompetitionResults/33669?disciplineId=10,BEL,1.Ncup,0
24-Mar-17,Record Bank E3 Harelbeke,/iframe/CompetitionResults/32388?disciplineId=10,BEL,1.UWT,1
23 Mar-26 Mar 2017,Settimana Internazionale Coppi e Bartali,/iframe/CompetitionResults/34040?disciplineId=10,ITA,2.1,0
22-Mar-17,Dwars door Vlaanderen / A travers la Flandre,/iframe/CompetitionResults/31545?disciplineId=10,BEL,1.1,0
22-Mar-17,Dwars door Vlaanderen / A travers les Flandres,/iframe/CompetitionResults/32387?disciplineId=10,BEL,1.UWT,1
20 Mar-26 Mar 2017,Volta Ciclista a Catalunya,/iframe/CompetitionResults/32424?disciplineId=10,ESP,2.UWT,1
20 Mar-26 Mar 2017,Tour de Normandie,/iframe/CompetitionResults/32460?disciplineId=10,FRA,2.2,0
19-Mar-17,Trofeo Da Moreno - Piccolo Trofeo Alfredo Binda,/iframe/CompetitionResults/31252?disciplineId=10,ITA,1.Ncup,0
19-Mar-17,Guido Reybrouck Classic,/iframe/CompetitionResults/31460?disciplineId=10,BEL,1.1,0
19-Mar-17,Trofeo Alfredo Binda - Comune di Cittiglio,/iframe/CompetitionResults/32091?disciplineId=10,ITA,1.WWT,0
19-Mar-17,Bernaudeau Junior,/iframe/CompetitionResults/32178?disciplineId=10,FRA,1.1,0
19-Mar-17,102^ Popolarissima,/iframe/CompetitionResults/39285?disciplineId=10,ITA,1.2,0
18-Mar-17,Classic Loire Atlantique,/iframe/CompetitionResults/32337?disciplineId=10,FRA,1.1,0
18-Mar-17,Milano-Sanremo,/iframe/CompetitionResults/33653?disciplineId=10,ITA,1.UWT,1
17-Mar-17,Handzame Classic,/iframe/CompetitionResults/32875?disciplineId=10,BEL,1.1,0
15-Mar-17,Danilith - Nokere Koerse,/iframe/CompetitionResults/32278?disciplineId=10,BEL,1.HC,0
12-Mar-17,Classica Aldeias do Xisto - Cyclin'Portugal,/iframe/CompetitionResults/31509?disciplineId=10,POR,1.2,0
12-Mar-17,Drentse Acht van Westerveld,/iframe/CompetitionResults/32116?disciplineId=10,NED,1.2,0
12-Mar-17,Rabobank Dorpenomloop Rucphen,/iframe/CompetitionResults/32869?disciplineId=10,NED,1.2,0
12-Mar-17,Paris-Troyes,/iframe/CompetitionResults/33287?disciplineId=10,FRA,1.2,0
11-Mar-17,Ronde van Drenthe,/iframe/CompetitionResults/31833?disciplineId=10,NED,1.1,0
11-Mar-17,Danilith - Nokere Koerse voor Juniores,/iframe/CompetitionResults/32974?disciplineId=10,BEL,1.1,0
11-Mar-17,Women's WorldTour Ronde van Drenthe,/iframe/CompetitionResults/33365?disciplineId=10,NED,1.WWT,0
11 Mar-19 Mar 2017,Tour du Cameroun,/iframe/CompetitionResults/34003?disciplineId=10,CMR,2.2,0
10 Mar-12 Mar 2017,International Tour of Rhodes,/iframe/CompetitionResults/32978?disciplineId=10,GRE,2.2,0
09 Mar-11 Mar 2017,Oceania Continental Championships,/iframe/CompetitionResults/31893?disciplineId=10,AUS,CC,0
09 Mar-12 Mar 2017,Istarsko Proljece - Istrian Spring Trophy,/iframe/CompetitionResults/32316?disciplineId=10,CRO,2.2,0
08 Mar-14 Mar 2017,Tirreno-Adriatico,/iframe/CompetitionResults/32961?disciplineId=10,ITA,2.UWT,1
08 Mar-11 Mar 2017,Setmana Ciclista Valenciana,/iframe/CompetitionResults/32995?disciplineId=10,ESP,2.2,0
5-Mar-17,International Rhodes Grand Prix,/iframe/CompetitionResults/31508?disciplineId=10,GRE,1.2,0
5-Mar-17,GP Industria & Artigianato,/iframe/CompetitionResults/32411?disciplineId=10,ITA,1.HC,0
05 Mar-12 Mar 2017,Paris-Nice,/iframe/CompetitionResults/32960?disciplineId=10,FRA,2.UWT,1
5-Mar-17,Classica da Arrabida - Cyclin'Portugal,/iframe/CompetitionResults/32977?disciplineId=10,POR,1.2,0
5-Mar-17,Grand Prix de la Ville de Lillers Souvenir Bruno Comini,/iframe/CompetitionResults/33289?disciplineId=10,FRA,1.2,0
5-Mar-17,Dwars door West-Vlaanderen Johan Museeuw Classic,/iframe/CompetitionResults/34038?disciplineId=10,BEL,1.1,0
4-Mar-17,Strade Bianche,/iframe/CompetitionResults/31830?disciplineId=10,ITA,1.WWT,0
4-Mar-17,Strade Bianche,/iframe/CompetitionResults/31918?disciplineId=10,ITA,1.UWT,1
4-Mar-17,Trofej Porec - Porec Trophy,/iframe/CompetitionResults/32318?disciplineId=10,CRO,1.2,0
1-Mar-17,Le Samyn des Dames,/iframe/CompetitionResults/31731?disciplineId=10,BEL,1.2,0
1-Mar-17,Trofej Umag - Umag Trophy,/iframe/CompetitionResults/32619?disciplineId=10,CRO,1.2,0
1-Mar-17,Le Samyn,/iframe/CompetitionResults/34037?disciplineId=10,BEL,1.1,0
27 Feb-05 Mar 2017,La Tropicale Amissa Bongo,/iframe/CompetitionResults/32254?disciplineId=10,GAB,2.1,0
26-Feb-17,Royal Bernard Drome Classic,/iframe/CompetitionResults/32526?disciplineId=10,FRA,1.1,0
26-Feb-17,GP Izola,/iframe/CompetitionResults/32675?disciplineId=10,SLO,1.2,0
26-Feb-17,Kuurne-Brussel-Kuurne Juniors,/iframe/CompetitionResults/32827?disciplineId=10,BEL,1.1,0
26 Feb-05 Mar 2017,Vuelta Independencia Nacional Republica Dominicana,/iframe/CompetitionResults/33352?disciplineId=10,DOM,2.2,0
26-Feb-17,Spar - Omloop van het Hageland - Tielt-Winge,/iframe/CompetitionResults/33799?disciplineId=10,BEL,1.1,0
26-Feb-17,Kuurne-Bruxelles-Kuurne,/iframe/CompetitionResults/34036?disciplineId=10,BEL,1.HC,0
25 Feb-02 Mar 2017,Asian Cycling Championships,/iframe/CompetitionResults/31824?disciplineId=10,BRN,CC,0
25-Feb-17,Faun Environnement - Classic de l'Ardèche Rhône Crussol,/iframe/CompetitionResults/31922?disciplineId=10,FRA,1.1,0
25-Feb-17,Omloop Het Nieuwsblad Elite,/iframe/CompetitionResults/33316?disciplineId=10,BEL,1.UWT,1
25-Feb-17,Omloop Het Nieuwsblad-vrouwen elite / Circuit Het Nieuwsblad-Femmes Elite,/iframe/CompetitionResults/33798?disciplineId=10,BEL,1.1,0
23 Feb-26 Feb 2017,Abu Dhabi Tour,/iframe/CompetitionResults/31342?disciplineId=10,UAE,2.UWT,1
23 Feb-26 Feb 2017,National Road Championships - Colombia,/iframe/CompetitionResults/38900?disciplineId=10,COL,CN,0
22 Feb-26 Feb 2017,Volta ao Alentejo,/iframe/CompetitionResults/32113?disciplineId=10,POR,2.1,0
22 Feb-01 Mar 2017,Le Tour de Langkawi,/iframe/CompetitionResults/33353?disciplineId=10,MAS,2.HC,1
21 Feb-23 Feb 2017,2ème Tour Cycliste International La Provence,/iframe/CompetitionResults/31526?disciplineId=10,FRA,2.1,0
19-Feb-17,GP Laguna Porec,/iframe/CompetitionResults/31507?disciplineId=10,CRO,1.2,0
18 Feb-19 Feb 2017,Tour Cycliste International du Haut Var-matin,/iframe/CompetitionResults/32385?disciplineId=10,FRA,2.1,0
18 Feb-21 Feb 2017,Le Tour de Filipinas,/iframe/CompetitionResults/33361?disciplineId=10,PHI,2.2,0
15 Feb-19 Feb 2017,Vuelta a Andalucia Ruta Ciclista Del Sol,/iframe/CompetitionResults/32381?disciplineId=10,ESP,2.HC,1
15 Feb-19 Feb 2017,Volta ao Algarve em Bicicleta,/iframe/CompetitionResults/33387?disciplineId=10,POR,2.HC,1
14 Feb-19 Feb 2017,Tour of Oman,/iframe/CompetitionResults/32847?disciplineId=10,OMA,2.HC,1
13 Feb-19 Feb 2017,Champ. Continentaux d'Afrique / African Continental Championships,/iframe/CompetitionResults/32063?disciplineId=10,EGY,CC,0
12-Feb-17,Clasica de Almeria,/iframe/CompetitionResults/32449?disciplineId=10,ESP,1.1,0
12-Feb-17,Challenge du Prince - Trophée de la Maison Royale,/iframe/CompetitionResults/32821?disciplineId=10,MAR,1.2,0
12-Feb-17,Trofeo Laigueglia,/iframe/CompetitionResults/34315?disciplineId=10,ITA,1.HC,0
11-Feb-17,Challenge du Prince - Trophée de l'Anniversaire,/iframe/CompetitionResults/32819?disciplineId=10,MAR,1.2,0
11-Feb-17,Vuelta Ciclista a la Region de Murcia Costa Calida,/iframe/CompetitionResults/34035?disciplineId=10,ESP,1.1,0
9-Feb-17,Challenge du Prince - Trophée Princier,/iframe/CompetitionResults/32817?disciplineId=10,MAR,1.2,0
09 Feb-12 Feb 2017,National Road Championships - South Africa,/iframe/CompetitionResults/40338?disciplineId=10,RSA,CN,0
6-Feb-17,Les Challenges de la Marche Verte - GP Al Massira,/iframe/CompetitionResults/32870?disciplineId=10,MAR,1.2,0
5-Feb-17,G.P. Costa degli Etruschi,/iframe/CompetitionResults/32145?disciplineId=10,ITA,1.1,0
5-Feb-17,Les Challenges de la Marche Verte - GP Oued Eddahab,/iframe/CompetitionResults/32871?disciplineId=10,MAR,1.2,0
3-Feb-17,Les Challenges de la Marche Verte - GP Sakia El Hamra,/iframe/CompetitionResults/34002?disciplineId=10,MAR,1.2,0
03 Feb-05 Feb 2017,National Road Championships - Namibia,/iframe/CompetitionResults/38899?disciplineId=10,NAM,CN,0
01 Feb-05 Feb 2017,Etoile de Bessèges,/iframe/CompetitionResults/31525?disciplineId=10,FRA,2.1,0
01 Feb-05 Feb 2017,Volta a la Comunitat Valenciana,/iframe/CompetitionResults/31828?disciplineId=10,ESP,2.1,0
01 Feb-05 Feb 2017,Herald Sun Tour,/iframe/CompetitionResults/34006?disciplineId=10,AUS,2.1,0
31 Jan-04 Feb 2017,Dubai Tour,/iframe/CompetitionResults/33664?disciplineId=10,UAE,2.HC,1
29-Jan-17,Trofeo Palma,/iframe/CompetitionResults/31524?disciplineId=10,ESP,1.1,0
29-Jan-17,Grand Prix Cycliste la Marseillaise,/iframe/CompetitionResults/32379?disciplineId=10,FRA,1.1,0
29-Jan-17,Cadel Evans Great Ocean Road Race,/iframe/CompetitionResults/33994?disciplineId=10,AUS,1.UWT,1
28-Jan-17,Trofeo Serra de Tramuntana,/iframe/CompetitionResults/32297?disciplineId=10,ESP,1.1,0
28-Jan-17,Cadel Evans Great Ocean Road Race,/iframe/CompetitionResults/34056?disciplineId=10,AUS,1.2,0
27-Jan-17,Trofeo Andratx-Mirador des Colomer,/iframe/CompetitionResults/32539?disciplineId=10,ESP,1.1,0
26-Jan-17,"Trofeo Porreres, Felanitx, Ses Salines, Campos",/iframe/CompetitionResults/31523?disciplineId=10,ESP,1.1,0
23 Jan-29 Jan 2017,35 Vuelta Ciclista a la Provincia de San Juan,/iframe/CompetitionResults/33999?disciplineId=10,ARG,2.1,0
22 Jan-26 Jan 2017,New Zealand Cycle Classic,/iframe/CompetitionResults/34005?disciplineId=10,NZL,2.2,0
17 Jan-22 Jan 2017,Santos Tour Down Under,/iframe/CompetitionResults/31995?disciplineId=10,AUS,2.UWT,1
14 Jan-17 Jan 2017,Santos Women's Tour,/iframe/CompetitionResults/31544?disciplineId=10,AUS,2.2,0
13 Jan-22 Jan 2017,Vuelta al Tachira en Bicicleta,/iframe/CompetitionResults/33658?disciplineId=10,VEN,2.2,0
06 Jan-08 Jan 2017,"National Road Championships (ME,WE,MU) - New Zealand",/iframe/CompetitionResults/38143?disciplineId=10,NZL,CN,0
05 Jan-08 Jan 2017,National Road Championships - Australia,/iframe/CompetitionResults/38142?disciplineId=10,AUS,CN,0
13 Dec-25 Dec 2016,Vuelta Banco Popular a Costa Rica,/iframe/CompetitionResults/32924?disciplineId=10,CRC,2.2,0
11-Dec-16,Gran Premio de San José,/iframe/CompetitionResults/33974?disciplineId=10,CRC,1.2,0
20-Nov-16,947 Cycle Challenge,/iframe/CompetitionResults/31765?disciplineId=10,RSA,1.1,0
17-Nov-16,KZN Summer Series Race,/iframe/CompetitionResults/32958?disciplineId=10,RSA,1.2,0
16-Nov-16,KZN Summer Series Race,/iframe/CompetitionResults/32957?disciplineId=10,RSA,1.2,0
16 Nov-20 Nov 2016,Tour of Fuzhou,/iframe/CompetitionResults/33980?disciplineId=10,CHN,2.1,0
13 Nov-20 Nov 2016,Tour du Rwanda,/iframe/CompetitionResults/32923?disciplineId=10,RWA,2.2,0
13-Nov-16,Tour de Okinawa,/iframe/CompetitionResults/33349?disciplineId=10,JPN,1.2,0
